id,username,password,address,city,orders,favorites,balance
75650209,graphitize,602247707064507946,2400 Route 9,Fishkill,"['0671886142', '0553218980', '0684843102', '081181503X', '0812559568', '1587670585', '0373250428', '0812926714', '0373112343', '0515132810', '1575662981', '096267950X', '0515132268', '1551665867', '014130894X', '000617695X', '0198320256', '1858817102', '1550130587', '0441003117', '0425180689', '3257230982', '0380776707', '0965699862', '037322351X', '0465036759', '0761507280', '0747543674', '0440403081', '3453148401', '2253047821', '0807046310']","['0395522463', '0743474295', '0802703909', '0452277930', '0745316913', '0062512668', '8484370046']",79.7
39595459,korenblat,-5834054391896170089,650 Main Ave,Norwalk,"['0684809001', '0415057701', '0553241354', '0609805827', '0816738637']","['0842334165', '0684811502', '0553254138', '158567169X']",85.4
96250178,supportive,1196198058106561640,145 Kelley Blvd,Millbrook,"['0517101157', '0345368762', '0310231612', '0553156632', '188285604X', '1591291852', '031286261X', '0553213717', '0425168131', '1570083371', '352217352X', '0671021338', '0764553410', '0373112343', '0671642219', '0802114369', '0446672157', '0198320256', '3485008702']",['8449409217'],106.6
78442767,harlamert,8706967038908670166,1706 Military Street South,Hamilton,"['0684809001', '0789477858']",[],148.2
36525051,throe,-7499152834157911592,352 Palmer Road,Ware,"['8484542327', '0451406958', '0399139540', '3453206622', '0060219106', '0812513495', '0394930940', '0553581031', '0684822911', '0684159236', '1568659350', '0399135731', '0345435397', '0970038704', '1551662736', '0060289333', '0471581453', '0892965320', '0385244835', '0670033049', '0515132268', '1892213958', '0830713255', '0060392177', '0425180689', '1551665867', '071561472X', '2742742379', '0702807648', '0808572725', '0887291228', '083480252X', '0671570552', '1842750240', '0736904867', '0553478346', '0452273803', '0517536064']","['0688130305', '0307592618', '0886779553', '0345368762', '0840777094', '0439312930']",145.3
51213150,ware,5050629151056520017,650 Main Ave,Norwalk,"['1556344473', '1557232520', '0307592618', '3485008702', '207042796X', '0440204208', '0816505837', '3442040280', '0373252528', '0812881796', '0749305606', '2070405907', '0345284658', '0316728985', '0205322441', '1558680764', '0521400643', '3257230982', '0471543977', '0934971358', '2855655544', '3499127326', '0805070605', '0316540234', '0316690120', '0764553410', '0671707434', '0871567458', '3570209075', '0446357472', '9722110195', '0590266004', '1844160815', '0825300460', '015696256X', '0658014870', '0451144465', '0821220012']","['0912500247', '0141186151', '0441005969', '0520080319', '0520011309', '0553252917', '0572023642', '0060219106']",81.7
16208496,winwaloe,4770874146909775992,137 Teaticket Hwy,East Falmouth,"['0679807527', '8408020374', '1556344473', '0749305606', '0792441915', '055328357X', '0451406958', '0812559568', '0812509803', '0749002395', '0702807648', '0394730887', '031286261X']","['8423976610', '0684852624', '1557232520']",141.7
62048563,prestonprestress,-5507877007190368185,301 Falls Blvd,Quincy,"['3518405217', '0843953772', '0440166675', '0905895878', '0385233590', '0373484518', '0345352505', '1582343764', '0399512330', '8445071513', '0373027443']","['0912500247', '0871138654', '0671792369', '0064406601', '0811816583', '0061099155', '1557736022', '0312265565']",97.8
76429904,bobbitt,7616412759516853162,92 Plaza Lane,Oxford,"['1591820014', '0380764040', '0307020223', '0064472922', '0471395242']",['0688111882'],146.5
49553933,radcliffe,-8227872963074892235,6140A Univ Drive,Huntsville,"['0864426364', '0192141945', '0553096605', '0806974109', '0749317884', '0415057701', '1883055067', '0345252985', '2253039330', '1551668947', '0816513619', '8484034119', '0812881796', '0140367470', '0736904867', '0385316550', '0373762224', '0435123289', '0345345045', '3442437458', '3596118239', '1576832880', '158062619X', '0451458869', '055356725X', '0399136665', '0394845455', '0517100118', '084990918X', '2867441382', '0295972254', '0937750018', '0671737724', '0553154214', '1844160815', '0375431020']",[],93.7
67575931,mcginn,6958987111269864594,330 Sutton Rd,Huntsville,"['0689864558', '0553254138', '0140105247', '0060000791', '2070567842', '0313224420', '0517053233', '0316087610', '0060926945', '0345334957', '0553579584', '0060735422', '0064432483', '055356255X', '0767913019', '0373037325', '0380700301', '0671319558', '0884043142', '0747247196', '0684811502', '2070405907']","['0312876068', '0374229430', '0751501336', '0451523776', '0971718016', '0060414715']",73.5
57689935,retroact,8275353227946560894,145 Kelley Blvd,Millbrook,"['0226848736', '1583143440', '0452273803', '8484034119', '0823406520']","['0373258917', '1883055067']",99.3
24127049,nedi,-2652787508354181382,3700 Hwy 280-431 N,Phenix City,"['0385425813', '0345345045', '0718139844', '0688163440', '0449912302', '0878793380', '0764553410', '0684871564', '0375725520', '0140585354', '0671633279', '0140083715', '0064432483', '3442437458', '1558216707', '1564582973', '0702807648', '0553296167', '0684872919', '0595220452', '1568304331', '0060268875', '0938510886', '038517201X', '0330241486', '0688140963', '2879290937', '0373030983', '0316122203']","['0807046310', '0465076157', '0451207998']",105.5
33189822,wellfixed,7281025454288475350,262 Swansea Mall Dr,Swansea,"['0385473796', '0373121598', '0688095259', '0553581031', '0752848089', '0440403081', '1843336235', '0960394621', '342105634X', '0747543674', '0871201089', '0452277930', '0743211448']","['0684854279', '3257230982', '0440507944', '0395838088', '0889821488', '0091294800', '0434791164', '044970128X']",55.2
38549013,thrill,-7952102625940336274,374 William S Canning Blvd,Fall River,"['1857997808', '083480252X', '0373252528', '0373245289', '0434791164', '0207169616', '0553252917', '0439141001', '1588981770', '1581121717', '0810980711', '0879517328', '0821774727', '0515125652', '0609800906', '0385304366', '0517593750']","['0060923156', '0002219697', '0393700682', '157488364X']",65.5
27753218,waterworks,1534001618414815997,540 West Bypass,Andalusia,"['0688140963', '0821743341', '3485008702', '0671642219', '0747543674', '1563841134', '078949387X', '0785812148', '2080720627', '0670033049', '0373250428', '0865471606', '0434791164', '0440507944']","['1853260886', '038517201X', '0671689746']",141.4
24006077,wolver,-8999610860928752374,517 West Avalon Ave,Muscle Shoals,"['0061001651', '0441873626', '070905260X', '0373287283', '3779702614', '0809096897', '0394800281', '0373030983', '0801650879', '188285604X', '1842750240', '1582343764', '0425173615', '0312907699', '0140083715', '0872390365', '0819309052', '3426666456', '8420457213', '1555832660', '006009298X', '0465024718', '0028277775', '1571458697', '0939680009', '0446678589', '0340281030', '8484542327', '1570426201', '0880015861', '0520011309', '0823406520', '0195012704', '221302121X', '0802141404', '0307592618', '0812926714', '0802703909', '0345437055']","['0435123289', '0395522463', '0761507280', '0806968028', '0451138147']",130.3
63538396,titus,4130194380670341980,555 East Main St,Orange,"['2070567842', '0965699862', '8470021818', '039731454X', '0395419174', '0446351601', '0800755561', '0751501336', '0740721984', '0375431020', '1591291852', '1550139339', '0821774816', '0373520859', '0140097732', '0821220012', '0590476092', '1564135071', '0140105247', '2070393569', '0465076157', '0345352440', '0671887343', '0441873626', '0141186151', '2080704001', '0821748076', '8484034119', '0395877504', '0812521145', '1902593332', '0787118559']","['0801650879', '325720227X', '3442437458', '3257218699', '0373252528']",142.1
68952193,rascally,9012536020725528645,890 Odum Road,Gardendale,"['0060194448', '0745316913', '0061050970', '088404288X', '0399135731', '0671795325', '3423129662', '048642362X', '0816505837', '0679003142', '0960394621', '0394809831', '0671021338', '0316988960', '0451182766', '0451137116', '0451160959', '847844422X', '0590623842', '0896084574', '0070527091', '0373250428', '0451458281', '1580050360', '0295972254', '1562882260', '0486219070', '0865471606', '0448417049', '1853260878', '0140564551', '0743474295', '0684801582', '0380978911', '0805070605']","['0373612680', '0373286597']",92.1
97049225,odometer,6932234016793603298,235 Queen St,Southington,"['0590475347', '0745316913', '0517528436', '2266117564', '0440432952', '3426666456', '0312280556', '0595133789', '0897331249', '0330295608', '0688111882', '0060081961', '037322351X', '0879239212', '0736904867', '0898797446', '1568659350', '1561675679', '0679735968', '0903505312', '0553373781', '087065179X', '0842334165', '0529053241', '2070383652', '0881339512', '0843930217', '1843336235', '3404129067', '1931561028', '0307592618', '2207303322', '0345435397', '9879201116', '0821748076']",[],73.8
71449521,kruter,7353475810812086317,3100 Hough Rd,Florence,"['080392514X', '0399139540', '1556344473', '0140304770', '0316734462', '089594460X', '0914294083', '0345358082', '1571312374', '1555832660', '0345445724', '0028277775', '1558216707', '0689841361', '0192141945', '1842750240', '1591162203', '0825300460', '0345437055', '0764550616', '0380815699', '0373707436', '0913374717', '0764223852', '0091294800', '0072119179', '0743211448', '1591820014', '0064462390', '0380976943', '0892965983', '1593553196', '0806974109', '0688129226', '8432055999', '2070393569', '0061092606']",[],118.5
12635681,doble,129024809829467723,1903 Cobbs Ford Rd,Prattville,"['0553096605', '0786708123', '0684854279', '1557232520', '0679735968', '0131038052', '0446392715', '0060414715', '0743211448', '0330297066', '3404149173', '0785812148', '0671218638', '0395182794', '0914061615', '0192801724', '2266118994', '0812817974', '0761504524', '8484370046', '3518405217', '0811805530', '0609801457', '0553121952']","['0897331249', '0394580486']",112.5
93523348,unwept,8700701324505022155,3371 S Alabama Ave,Monroeville,"['2290125903', '1560231068', '0800755561', '0441873626', '0448405393', '0789477858', '0897331249', '0380978911', '342105634X', '0553259822', '0061093386', '0439141001', '0771025505', '0801980135', '0061009032', '0743412508', '3453148401', '0973255005', '1578564611', '0345345045', '0671318586', '0425076776', '0553156632', '0684809001', '0060972335', '3442040280', '067155834X', '0396086926', '0553252917', '0140092382', '0060922265', '1557232520', '0441545424', '080756625X', '0446351601', '0061099155', '044070006X', '0062512668', '0307592618']","['3505108693', '0553586580', '0385420242']",116.6
38747674,orbadiah,-3754061019981977605,180 North King Street,Northhampton,"['0505523949', '0816738637', '0671498940']","['0903505312', '0060268875']",92.7
80144029,protectionist,8886340345539757142,2500 Dawes Road,Mobile,"['0553096605', '3453206622', '0394718801', '0785276122', '067169524X', '0789709252', '0816505837', '0393700682', '0806968028', '0373258917', '0140111573', '0263135527', '0465036759', '0864425449', '0571088392', '0451182766', '1568659350', '0897331249', '1853260886', '0380815699', '0451169158', '0380783002', '0671795325', '0375430784', '1401901484', '0373250428', '0520080319', '1591162203', '0803287607', '0515125652', '0395522463', '0207169616']",[],57.5
51320125,gonad,-1798221651536783862,25737 US Rt 11,Evans Mills,"['0425175979', '0394730887', '8437606608', '0465036759', '1558216707', '1570426201', '0373287283', '0446357472', '0609801457', '0553565451', '8434812231', '0140092382', '0684159236', '0671516752', '0801650879', '0898652014', '0030107318', '0609800906', '0373220243', '0937750018', '091621141X', '0745316913', '2020482363']",['0840758804'],52.6
53790061,cerebrum,-4511711132103835536,600 Boll Weevil Circle,Enterprise,"['0207169616', '0877013489', '0064462390', '0552083895', '0586086978', '1891620754', '0575056770', '0571088392', '0195012704', '0373037325', '0140311084', '0689841744', '2290309338', '0807011053', '0806970707', '0803287607', '0312963971', '0816513619', '0373702000', '0316140074', '0840791798', '0684801582', '0816505837', '0684872919', '1570083371', '0394809831', '0822313871', '0425076776']","['0380978695', '0304349267']",146.1
45144303,ethelinda,4084403320955813761,120 Commercial Parkway,Branford,"['0786708123', '1843336235', '1858813964', '325720227X', '0743406397', '0373052820']","['0002219697', '0553254138', '1564135071', '0352336188', '2070543587']",103.3
10586080,idolize,1189505660620702396,3164 Berlin Turnpike,Newington,"['1578564611', '0505521598', '0451458869', '0553762990', '0395419174', '082300239X', '0553579584', '0312135300', '1562824201', '0030802377', '0373286953', '0970038704', '8449409217', '0752848089', '0802730213', '0553154214', '0688129226', '0312289480', '1593553196', '0263161048', '2080720627', '0451191145', '0688111882', '1565102495', '1561675679', '0789477858', '0316087610', '0787102296', '0553296167', '0878577475', '089840150X', '1891620754', '000617695X', '0316690120', '083480252X', '0609601377']","['0451160959', '0394730887', '0060922265', '0590475347', '3442092639']",127.4
10736720,caernarvonshire,2055324712934986458,2001 Glenn Bldv Sw,Fort Payne,"['0913374717', '0394840933', '0883490994', '0671519816', '0816505837']","['0375725520', '0671021338', '3453148401', '0394530942', '0064432483']",72.0
88791461,chronic,-778024847663015053,677 Timpany Blvd,Gardner,"['067943545X', '9722110195', '0385316550', '075151666X', '1564588890', '0802703909', '0671665537', '0394878655', '0060000791', '0743211448', '1585360775', '1892213958', '0312963971', '0872390365', '0373702000', '0226848736', '0517573849', '0896084574', '0373612680', '0072119179', '0934986517', '4770028601', '3404149173', '0140196269', '0440115159', '2070378551', '0263161048', '0373030290', '0787102296', '0671318586']","['1591162203', '2070383652', '081181503X', '0091294800', '0913299154', '0553254138']",107.3
95297218,hipster,-7305416165897482935,890 Odum Road,Gardendale,"['0002219697', '0312135300', '0553251228', '0671009958', '0140313834', '0307020223', '0684811502', '0310231612', '2070393569', '381558034X', '0515104191']","['0345284658', '0060805110', '0385233590', '0744590116', '0452262038', '1410757609', '0684871564', '0883490994']",143.4
89653144,mashburn,-1523033707154057770,591 Memorial Dr,Chicopee,"['0345435397', '0809224348', '0553345206', '0961895411', '0295972254', '0786708123', '221302121X', '082451646X', '0517593750', '0060194839', '037322351X', '0785276122', '0440235715', '0520080319']","['0373702000', '0448417049', '0888948204', '0385285019', '0877013489', '082300239X', '0373286953']",78.0
39138627,reena,-1231868360558281444,315 Foxon Blvd,New Haven,"['0671886142', '1902593332', '157488364X', '0670033049', '0525392440', '0061092606', '067155834X', '0863161995', '0764550616', '0061083461', '0373252528', '0887330630', '0451406958', '0714525995', '0425152952', '0671240315', '0684838419', '0140111573', '067943545X', '0743449207', '0440166675', '070905260X', '0471581453', '0688129226', '0394845455', '2020482363', '075151666X', '1563841134', '0525939865', '0971663815', '089594460X', '0787118559', '0385473796', '0671528297', '0060392177', '0812566750', '0810980711', '0609805827', '0515125652', '0316734462']","['1558216707', '0743412508', '0316171468', '1583143440', '0312851987', '0451625145']",96.2
17309840,finny,-2218314247302862039,1972 Hwy 431,Boaz,"['8423976610', '0967277671', '067943545X', '0394809831', '0781405262', '0399145702', '0374229430', '8420610445', '0883490994', '0888625456', '0440507944']",['2207252817'],140.5
33852915,pot,8844986460155276933,1365 Boston Post Road,Milford,"['0373834330', '0330297066', '0749305606', '0806970707', '0889821488', '055328357X', '0440416639', '0884043142', '0872390365', '1571458697', '0195012704', '0375431020', '1555832660', '067972544X', '0405054610', '0878793380', '1857037669', '3499127326', '0841617805', '0425169685', '0880015861', '0449908798', '089594460X', '0967005604', '0385285019', '0825300460', '1858817102', '0486215318', '0394840933', '0330295608', '0446678589', '0525650687', '0590405926', '2020482363', '1580050360', '0848705254', '0789709252']","['0747543674', '0843924322', '0263135527', '0529053241', '1556610475', '1585670472', '2020309629']",101.3
44638377,chibcha,3060034546501695115,750 Middle Country Road,Middle Island,"['0786883812', '0451198212', '0671519816', '0330295608', '0312324642', '0553586580', '0062512668', '8432055999', '0425175979', '0802730213', '3779702614']","['0440488133', '0687332079', '0345426118']",65.5
48798428,leffler,3519705259908653897,135 Fairgrounds Memorial Pkwy,Ithaca,"['0006375340', '2879290937', '1563841134', '0439312930', '037302567X', '0312876068', '0687332079', '0425173615', '0373612680', '0307592618', '2070393569', '0749317884', '0440403081', '019509395X', '0590476092', '0878793380', '0060972335', '0030802377', '2855655544', '8470021818', '0787118559', '1571458697', '0394730887', '0807012238', '2858151555', '0808572725', '0679806539', '0385293941', '0375430784', '0064472922', '8423976610', '0517593750', '0520080319']","['0809096897', '0914061615', '1591291852', '0373520859']",99.9
26835587,intercostal,163533258018809767,170 Fort Morgan Road,Gulf Shores,"['1931561028', '0912500247']",[],148.1
90986603,interventionist,-7331976377303073605,301 Massachusetts Ave,Lunenburg,"['0446603414', '0373252528', '0913374717', '0520011309', '0440237424', '0345435397', '0330270982', '0373258917', '0590819097', '0310231612', '0062512668', '0385195710', '0830713255', '0764553410', '0307115968']","['0609805827', '0440115159', '3442040280', '0670860859', '0316540234']",97.5
58054212,intorsion,-5053814441937987471,591 Memorial Dr,Chicopee,"['0671719785', '1561675679', '2253045039', '0679411240', '0449148734', '037305257X', '0802114369', '0373702167', '0812817974', '0877014213']","['0140092382', '1560231068', '0394513843', '0373520859', '1891620754']",108.6
88264907,hornet,-8778675060031613965,8064 Brewerton Rd,Cicero,"['0782124690', '0785276122', '1929590059', '9197023108', '0345354931', '019509395X', '067943545X', '0571088392', '0425168131', '0806970707', '0312321953', '0764550616', '1591820014', '0061097535', '0345252985', '0878793380', '1551660059', '0316507415']","['2070567842', '2070383652', '0750913088', '0020136900', '0345445724', '0689713452']",65.0
51531755,spoilsport,-3937891754369134436,515 Sawmill Road,West Haven,"['055340427X', '3442092639', '8420457213', '0375413944', '0789477858', '0373707436', '0517593750', '037322351X', '0395182794', '3257218699', '342105634X', '0312872305', '0812926714', '0761507280', '155583163X', '2080710095', '0395522463', '0451191145', '0394718801', '0316087610', '0887330630', '0525392440', '0394878655', '075700038X', '0973255005', '0091633001', '0140367470', '0195012704', '0688111882', '1854796283', '0405054610']",['0714525995'],99.8
25118428,identic,-5239352486787800570,1818 State Route 3,Fulton,"['1564135071', '0345426118', '3405160812', '3485008702', '088404288X', '0609805827', '8423976610', '9839981900', '1566044650', '0910395209', '0373250428', '0553251228', '0373484518', '0821734725', '345312698X', '1852278692', '0312851685', '0553156632', '0876808836', '075151666X', '0142400769', '8449409217', '0515125652', '0140443290', '055328357X']","['0802703909', '0380755726']",87.2
29755274,addle,8462408492234596343,1950 W Main St,Centre,"['0684872919', '0590448900', '3882436506', '0312963971', '0708842186', '0375703861', '1568304331']","['0888625456', '0689864558']",79.6
15518398,durkheim,-6702555178771377447,3005 Cranberry Hwy Rt 6 28,Wareham,"['0684857081', '1586481304', '0312979061', '0440416655', '0345258150', '3499127326', '0830713255', '0688130305', '0440166675', '0879239212', '2290309338', '0002254123', '0702807648', '0609600672', '0806970707', '0517884518', '0590819097', '0312195621', '0897331249', '156504018X', '0823406520', '2253047821', '3257230982', '0671466801', '0671737724', '055340427X', '8401376513', '0586086978', '0446613266', '0812817974', '0140170944']","['0451191145', '0140304770']",83.2
87864025,kolk,7115047844023386042,150 Gold Star Hwy,Groton,"['0446678589', '5553675456', '0708842186', '0394845455', '0312195621', '0064406601', '0452273803', '0060392177', '0671009958', '1587670585', '0896214400', '0345349407', '189694101X', '0679735968', '0316122203', '096267950X', '2020482363', '0849936861', '2070378551', '3505108693', '019507260X', '0553259822', '8470021818', '0312872305', '0572023642', '0843953276', '0821749439', '0881339512', '0465076157', '157488364X']","['0590405926', '0140311084', '0425169685', '0939680009', '1569315078', '0394513061', '0064472922']",75.6
43325600,chant,1911713430656473017,41301 US Hwy 280,Sylacauga,"['0812566750', '1902593332', '0740721984', '0876808836']","['0886779553', '0060194839', '0671217240', '0517881349', '0807012238', '0688170528', '0062512668']",104.8
73151013,syncopated,242604769600846236,1818 State Route 3,Fulton,"['0823406520', '0689841361', '0743412508', '0448089386', '0446607347', '0263161048', '1579549276', '0345345045', '0201096676', '0689841744', '0764550616', '1550130587', '0070527091', '345317805X', '0553478346', '0060392177', '0836215249', '0727841939', '0440235715', '0834803534', '0373121598', '1565123441', '0452277930', '0825300460', '0345352505', '2070383652', '0441545424', '0373264852', '0811840417', '3518394312', '0451137116', '0840758804', '0207169616', '0771014872', '0684854279', '0060922265']","['0340281030', '0688160964', '0880015861', '3499127326', '0373225490', '0441873626', '847844422X']",61.5
49570402,hyps,-8235665338254962708,295 Plymouth Street,Halifax,"['0316087610', '1563841134', '8449409217', '0553565451', '3453148401', '082300239X', '0192545159', '8401376513', '3518102192', '0671795325', '0521400643', '0877018545', '1565123441', '0812817974', '0345445724', '2070405907', '8445071513', '0553218980', '0448417049', '0671886142', '1564588890', '0446672157', '0394809831', '0316734780', '2207303322', '0385293941', '0816741948', '0505521598', '0971663815', '1854796283', '0316262501']","['0840777094', '3453014049', '1850437351', '0345258150', '0385244835', '0590623842', '0312288549']",98.9
65508616,painty,6016404962503824483,1095 Industrial Pkwy,Saraland,"['0688140963', '0609600672', '2290309338', '0967005604', '0486219070', '0749305606', '0688160964', '2080704001', '0441005969', '0140111573', '078949387X', '0684852071', '0064440281', '0786831685', '0425168131', '0714525995', '0771025505', '0380703211', '0792441915', '1588981770', '2020309629', '0452277930', '0517053233', '1860197752', '0394840933', '0091633001', '1585670472', '0425171272', '0195012704', '3257218699']","['0553156632', '0807012238', '0525392440', '0380776707', '0060083972', '0747543674']",93.8
64080265,spevek,2433661060140060915,677 Timpany Blvd,Gardner,"['0312851685', '0517027488', '0684871564', '1585670472', '0448405393', '1853260975', '0789722402', '1568659350', '0811805530', '0553213636', '0312322836']","['1570083371', '0449908798', '0201096676', '014130894X', '0446672157', '1571454551', '0440166675', '1579549276']",141.2
97996328,quire,-3749211303145528544,5100 Hwy 31,Calera,"['0843942908', '0871567458', '0345349407', '0863161995', '0841617805', '0192545159', '0399144056', '0345368762', '2020482363', '0671020579', '0451408403', '014027880X', '071561472X', '0805075615', '0446672157', '0809096897', '0971718016', '381558034X', '0517027488', '0761507280', '0316734462', '0394885198', '0385502737', '0394467809', '0441003117', '0141186151', '0967277671', '0380978911', '0671886142', '0393700682', '0446601578', '0312851685', '0452268664', '0572023642', '0590405926', '0140380000', '2253053546', '1844160815', '078949387X', '0939680009']",[],69.6
86396814,eyebolt,4082391533807609942,626 Olive Street Sw,Cullman,"['0971718016', '0373030983', '0395271029', '1551660059', '0345252985', '1902593332']","['0671505246', '038079781X', '0965453561', '0865471606']",147.1
67472387,ability,4297873419533638752,150 Barnum Avenue Cutoff,Stratford,"['0373037325', '0807011053', '189694101X', '0151941955', '0451624270', '0263161048', '0316540234', '0440488133', '037302567X', '0520080319', '0876667779', '067155834X', '0099435136', '0465024769', '1572972491']","['0786883812', '0702807648', '0345284658', '1585670472', '0394890566']",135.6
32911734,gallop,-657432618845827475,470 Route 211 East,Middletown,"['0140367470', '0070493669', '0394588207', '0312859228', '8484370046', '0060083972', '0871201089', '0373707436', '0425175979', '0395877504', '0879239212', '0385293941', '0671498940', '0441005969', '0679734058', '0316262501', '0821772163', '0312280556', '8445071513', '1571458697', '0373264852', '1842750240', '0843930217', '1572972491', '1587670585', '0060081961', '0307592618', '0373220243', '0525939865']","['0451138147', '1573061301']",123.2
41713684,strom,1228092850309217514,297 Grant Avenue,Auburn,"['0140443290', '0671795325', '0425098834', '1565102495', '0312950837', '3404242009', '0750913088', '0520080319', '0702215198', '0060414715', '0671570552', '0973255005', '0878577475', '0571088392', '0743211448', '2070567842', '0876808763', '1570083371', '0374229430', '0345437055', '0373027443', '0207169616', '0807012238', '0965413659', '0689831528', '1564582973', '0373871864', '0345245377']","['0316171468', '0395623650', '0471581453', '0451625145', '0345352440', '0140313834']",101.1
44089125,amphictyon,4092368547432437616,7155 State Rt 12 S,Lowville,"['0451207998', '0394838041', '1568659350', '1564582973', '037302567X', '0590623842', '1563841134', '0446607347', '0670860859', '0684872919', '0440115159', '0316734780', '0345258150', '1400030803', '0140304770', '0843953276', '1858813964', '0830713255', '1551662736', '0380450054', '0330297066', '0385244835', '3485008702', '0451458281', '0967277671', '0849936861', '0373286953', '0679003142', '1929590059']","['0451191145', '019553123X', '0553121952', '0140311084', '0877014213', '0486219070']",55.7
75909119,sanguineous,-3543512690225053231,3300 South Oates Street,Dothan,"['0312321953', '2080710095', '0451198212', '0761504524', '1572972491', '1891620754', '3499127326', '1878624172', '0803287607', '345317805X', '0061093386', '0517100118', '0060735422', '3423121319', '0968125832', '0517101157', '0898797446', '0434791164', '0960538860', '2070543587', '0385318979', '0679734058', '0785276122', '0973255005']","['3882436506', '0395623650', '158567169X', '0688163440', '0821748076', '0449912302', '0688111882', '1857997808']",102.9
89668346,rate,-4173579909964719415,2900 Pepperrell Pkwy,Opelika,"['0440235286', '0849936861', '0872390365', '0394800281', '1585360775', '0520011309', '1582343764', '0060392177', '0205282601', '0961895411', '0801980135', '0060000791', '0313224420', '0718139844', '0394840933', '2264028963', '0595188273', '0764223852', '080756625X', '0415057701', '0786883812', '0064462390', '067155834X', '1557132720', '0312321953', '0887291228', '0380815699', '0345426118', '0486295354', '2020482363', '0670628301', '0867210028', '0689831528', '0787118559', '0345334957', '0399135669', '0425171272']","['0688014674', '0373286597', '0373027443', '0385473796']",97.9
18473755,burden,-5039270263325565855,1972 Hwy 431,Boaz,"['0140097732', '0771025505', '3518405217', '0671737724', '0345443233', '0671792369', '0553579584', '091621141X', '0446672157', '8983140380', '0373286953', '0787118559', '0394840933', '1862042209']","['1891620754', '0688064256', '0785773428', '0201096676']",82.1
85559299,loam,6443431093093379395,25737 US Rt 11,Evans Mills,['1891620754'],"['0316861871', '0821737708', '1570426201']",129.5
70976668,drobman,-6020584599422722674,5919 Trussville Crossings Pkwy,Birmingham,"['0091633001', '0425169685', '0882640011', '0061092606', '0806968028', '0553096605', '0671434675', '0884043142', '0385473796', '0405054610', '0002219697', '071561472X', '0030802377', '0689864558', '1896597440', '0440403081', '0781405262', '1569315078', '0345300815', '0552143014', '0810980711', '3423129662', '3442723809']",[],101.0
95586602,ashby,5691733735852731059,15445 Highway 24,Moulton,"['0590303244', '0743424107', '0963167324']","['0385420242', '3442092639', '0877013489', '0679411240', '0575056770']",58.8
55969641,bryanbryana,-7789184146140576278,279 Troy Road,East Greenbush,"['0373834330', '2290125903', '0801980135', '0881339512', '0440235715', '3426666456', '0572023642', '0441005969', '2070405907', '0316140074', '0517027488', '0871201089']","['014130894X', '0374229430', '158062619X', '0913299154', '0394800281']",85.9
83941537,expeditionary,-7945346765006708481,6350 Cottage Hill Road,Mobile,"['0840791798', '0871138654', '3492200540', '0345368762', '0872390365', '0316734780', '0749317884', '0060083972', '0688163440', '2070378551', '0688095259', '037305257X', '0812926714', '0451458869', '0330270982', '1858817102', '0671021338', '0449912302', '1568659350', '0595188273', '0965413659', '0684809001', '2742742379', '0345349407', '0385316550', '0939680009', '014027880X', '0140097732', '0385502737', '0448405393', '0060000791', '1562882260', '082451646X', '0140380000', '1557132720', '0064432483']","['0446607231', '0801650879', '0451408403', '0517536064', '0785773428', '0520080319']",85.6
23296048,henka,3430208471534870662,680 Connecticut Avenue,Norwalk,"['0895550970', '0312950837', '0425178609', '0061092606', '0898797446', '0316988960', '0380764040', '0553213717', '0312179499', '0679734058', '0380776707', '0394467809', '0373201036', '0140313834', '8420610445', '1562882260', '0375703861', '0316262501', '0192829262', '0385502737', '0061097535', '8120807731', '096267950X', '014130894X', '0840758804', '0312206178', '0609600672', '1564135071']","['1591290902', '1587670585', '1857997808', '0395419174', '0394845455', '1557100160']",85.5
30600154,dependent,4340902287612114343,1501 Hwy 14 East,Selma,"['075700038X', '0394930940', '0064472922', '0688095259', '0340371900', '0830713255', '3779702614', '0671528297', '089840150X', '0575056770', '1570083371', '0903505312', '0060289333', '0905895878', '1564581837', '0448405393', '0399147357', '0440204208', '0812881796', '083480252X', '0330297066', '0841617805', '0821734725', '0380703211', '0786831685', '0967005604', '2266118994', '0843953276', '0749317884', '0446353485', '0312907699', '0405054610', '0517573849', '0385293941', '0553251228', '0099744112', '8055103291', '0312974566']",[],84.5
45644473,companionable,9037509556078585822,255 W Main St,Avon,"['0060807253', '0425180689', '0553096605', '0330270982', '8440681186', '0002261804', '0340371900', '345312698X', '088864311X', '0517881349', '3492200540', '094205329X', '0263161048', '0072119179', '0312206178', '325720227X', '3426666456', '0785812148', '0553263986']","['0671886142', '0373112343', '0888948204', '0963167324', '0553373781', '0684857081', '0425178609', '0688095259']",84.0
55174974,gromyko,-5891883050640690654,4180 Us Hwy 431,Roanoke,"['0373220243', '0486419193', '1400030803', '1401901484', '0751501336', '0787654027', '0425180689', '0688140718', '0684811502', '0517027488', '0449908798', '0671737724', '0684159236', '0757300065', '2253047821', '0312289480', '0192545159', '0843953276', '1585360775', '8470021818', '1550390678', '014130894X', '0140255842', '0684809001', '0030615224', '2070405907']","['0312265565', '0425076776', '0425152952', '0671570552', '0060083972']",127.7
75350175,undershirt,-3961062849291071567,6140A Univ Drive,Huntsville,"['342105634X', '0812926714', '3453206622', '067972544X', '2879290937', '0743474295']","['0671240315', '0446603414', '0373286597', '0517881349']",90.6
